"","date","Division","Division_num","POP_ESTIMATE_2019_log","Median_Household_Income_2019_log","median_listing_price_log","total_listing_count_log","deaths_per_1000_log","county_land_area_log","median_listing_price_clas"
"1",2020-01-31,"East South Central",2,10.9307649435996,10.9722074833392,12.3544926506484,5.43372200355424,0,6.40438512732083,3
"2",2020-02-29,"East South Central",2,10.9307649435996,10.9722074833392,12.2899541295109,5.42053499927229,0,6.40438512732083,3
"3",2020-03-31,"East South Central",2,10.9307649435996,10.9722074833392,12.3742297754613,5.50125821054473,0,6.40438512732083,3
"4",2020-04-30,"East South Central",2,10.9307649435996,10.9722074833392,12.428816116823,5.50938833662798,-2.63671530349759,6.40438512732083,3
"5",2020-05-31,"East South Central",2,10.9307649435996,10.9722074833392,12.428816116823,5.4971682252932,-2.63671530349759,6.40438512732083,3
"6",2020-06-30,"East South Central",2,10.9307649435996,10.9722074833392,12.4179530045657,5.50533153593236,-1.62511439181911,6.40438512732083,3
"7",2020-07-31,"East South Central",2,10.9307649435996,10.9722074833392,12.379605696291,5.50125821054473,-1.02727739106349,6.40438512732083,3
"8",2020-08-31,"East South Central",2,10.9307649435996,10.9722074833392,12.5208468883538,5.46806014113513,-0.931967211259162,6.40438512732083,3
"9",2020-09-30,"East South Central",2,10.9307649435996,10.9722074833392,12.5244900123512,5.43372200355424,-0.727172798613149,6.40438512732083,3
"10",2020-10-31,"East South Central",2,10.9307649435996,10.9722074833392,12.5244900123512,5.33271879326537,-0.589022460132332,6.40438512732083,3
